pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOBP_RESPONSE_TO_STEROID_HORMONE,0.0010768852432872765,0.015672608841146587,0.45505986738722953,0.41414713699873656,1.3331908848758052,215,
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS,8.105588052366646e-4,0.01367465128635587,0.47727081536286214,0.4512777362078938,1.4111289897756485,126,
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,7.711197949722006e-6,0.001089528010312805,0.5933254763964051,0.47212728039806207,1.5021094603451879,167,
GOBP_RESPONSE_TO_TYPE_I_INTERFERON,2.233255393899068e-4,0.006417770373484526,0.5188480777437918,0.5537229799274679,1.6391773015482665,55,
GOBP_RESPONSE_TO_VIRUS,2.3468410321229955e-4,0.006482983860176443,0.5188480777437918,0.4115351988830623,1.3386380195098342,293,
GOBP_RESPONSE_TO_WOUNDING,4.181394831926825e-5,0.002696250274059442,0.557332238758646,0.40497322256924545,1.3256934821828008,358,
GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,0.007697156202215228,0.04793973896952945,0.40701791892395395,0.4417133333268693,1.3679257514782588,103,
GOBP_RHYTHMIC_PROCESS,0.00412710749544871,0.03173474266908521,0.40701791892395395,0.4108302079013903,1.3099004078078185,177,
GOBP_SCHWANN_CELL_DEVELOPMENT,4.0907077352053765e-4,0.009501088993206461,0.49849310876659025,0.6407052578431749,1.774262929645423,26,
GOBP_SCHWANN_CELL_DIFFERENTIATION,0.002536916091165428,0.02430136289588126,0.4317076958033464,0.592952551947415,1.6636506549427548,30,
GOBP_SENSORY_PERCEPTION_OF_PAIN,0.0074137924031723425,0.046815959104576185,0.40701791892395395,0.5111775877950788,1.4747267988222033,40,
GOBP_SENSORY_SYSTEM_DEVELOPMENT,9.021464458227939e-4,0.014612597860275751,0.47727081536286214,0.40921315052849455,1.3191782327761126,222,
GOBP_SEQUESTERING_OF_CALCIUM_ION,3.713897850670966e-4,0.00893179263235833,0.49849310876659025,0.5123554654027493,1.553374987386523,75,
GOBP_SIGNAL_RELEASE,6.548600972352122e-4,0.01223743400799922,0.47727081536286214,0.41254010253837514,1.330994958091715,230,
GOBP_SKELETAL_SYSTEM_DEVELOPMENT,1.4170492535814835e-4,0.0047576376424701096,0.5188480777437918,0.40500684966058415,1.3194465566810636,306,
GOBP_SKIN_DEVELOPMENT,0.0010032539228556694,0.015053248019484844,0.45505986738722953,0.4555710060438042,1.4211388088227588,119,
GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,5.696779944767536e-5,0.0030693807259522888,0.557332238758646,0.4012194737674241,1.3177836605093378,409,
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS,0.00479635132907389,0.03497726313309583,0.40701791892395395,0.3872247076550575,1.2530197509620045,263,
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.007846610895282524,0.04864324962687941,0.3807304007227924,0.43262245480042916,1.342930873112094,109,
GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY,0.004628759421370047,0.034196346836309,0.40701791892395395,0.6064343421626535,1.6476399605255414,22,
GOBP_SPINAL_CORD_DEVELOPMENT,0.002423388906293848,0.023774362696600233,0.4317076958033464,0.5178977099243209,1.514226033182917,47,
GOBP_SYNAPSE_ORGANIZATION,1.1879320082045776e-5,0.0014891496157233793,0.5933254763964051,0.4400438262488413,1.4224699056222079,250,
GOBP_SYNAPTIC_SIGNALING,1.0208966040569082e-4,0.004072776922772912,0.5384340963099162,0.40368168456087516,1.32021037875791,349,
GOBP_TAXIS,6.548600972352122e-4,0.01223743400799922,0.47727081536286214,0.389088864514876,1.2733800898744723,353,
GOBP_THYMUS_DEVELOPMENT,0.0061471260641527605,0.04079237668012135,0.40701791892395395,0.5643725627214586,1.585588260071359,31,
GOBP_TISSUE_MIGRATION,4.013019097504224e-5,0.002696250274059442,0.557332238758646,0.4333044949261605,1.3975788358987915,231,
GOBP_TISSUE_MORPHOGENESIS,5.495708138793097e-6,8.470884681203359e-4,0.610526878385931,0.4187143733923059,1.3723313463347,386,
GOBP_TISSUE_REMODELING,0.0031263445621927542,0.027140756636332544,0.4317076958033464,0.44508583062935664,1.3790897042286259,104,
GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.0033483310203710807,0.02844005887103577,0.4317076958033464,0.45039499020800916,1.3920789756291319,97,
GOBP_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_SIGNALING_PATHWAY,1.4623938774048422e-4,0.004814541396388174,0.5188480777437918,0.39455346387449824,1.2936175066846902,388,
GOBP_TRANSMISSION_OF_NERVE_IMPULSE,5.7024767247123034e-5,0.0030693807259522888,0.557332238758646,0.6623193543895511,1.8501100368879944,29,
GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,0.0034257488678367345,0.028683245458850287,0.4317076958033464,0.5851536693688691,1.6417692816912064,30,
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,0.0011321088157348654,0.01592938171849348,0.45505986738722953,0.4530530267191082,1.4146217953332094,123,
GOBP_TYPE_I_INTERFERON_PRODUCTION,0.0020164162653316,0.022000253853842744,0.4317076958033464,0.46563529896137923,1.4224040884069622,84,
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN,6.837023444798463e-4,0.012464702420059995,0.47727081536286214,0.5639703592180271,1.6270318228693985,40,
GOBP_T_CELL_ACTIVATION,8.51689114752514e-5,0.0037507503741893186,0.5384340963099162,0.3999130813593511,1.3088566901733383,355,
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.004721990794099399,0.03458373819177335,0.40701791892395395,0.48161425635561383,1.4477980084730218,68,
GOBP_T_CELL_APOPTOTIC_PROCESS,0.0014096356576698433,0.018314461743902066,0.45505986738722953,0.5693225392770291,1.6130567363161552,33,
GOBP_T_CELL_DIFFERENTIATION,9.296227548177411e-4,0.014612597860275751,0.47727081536286214,0.4318896609640325,1.3723405803551316,164,
GOBP_T_CELL_PROLIFERATION,1.7571345217705646e-4,0.005416766512112713,0.5188480777437918,0.45100964789162756,1.4293699049227258,158,
GOBP_VACUOLE_ORGANIZATION,0.002497384098223716,0.024175452108957104,0.4317076958033464,0.4159682570878671,1.3226814040435924,166,
GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION,0.002131667699898951,0.022448711709184294,0.4317076958033464,0.5348298734763828,1.5471723653588638,42,
GOBP_VIRAL_LIFE_CYCLE,6.823363058295369e-4,0.012464702420059995,0.47727081536286214,0.41021892792937203,1.32609469074673,241,
GOBP_VIRAL_PROCESS,8.471938501139176e-4,0.014082521302628895,0.47727081536286214,0.3911263061255692,1.2762613441185748,327,
GOBP_WOUND_HEALING,1.8745064434368634e-6,5.697010156298653e-4,0.6435518361507222,0.437331693526375,1.4188625574703075,279,
