pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes
GOBP_VESICLE_TARGETING_ROUGH_ER_TO_CIS_GOLGI,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_VESICLE_TETHERING,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_VESICLE_TETHERING_TO_GOLGI,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_VIRAL_BUDDING,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_VITAMIN_B6_METABOLIC_PROCESS,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_VITAMIN_D_BIOSYNTHETIC_PROCESS,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_VITAMIN_D_METABOLIC_PROCESS,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_VITAMIN_TRANSMEMBRANE_TRANSPORT,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_VOCALIZATION_BEHAVIOR,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_WATER_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_WATER_SOLUBLE_VITAMIN_METABOLIC_PROCESS,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_WOUND_HEALING_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_XENOBIOTIC_CATABOLIC_PROCESS,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_XENOBIOTIC_TRANSMEMBRANE_TRANSPORT,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_XMP_METABOLIC_PROCESS,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_ZINC_ION_HOMEOSTASIS,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_ZYMOGEN_INHIBITION,0.6616847826086957,0.7571467287863493,1.5112936344969201,1,1,
GOBP_B_CELL_APOPTOTIC_PROCESS,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_CELLULAR_RESPONSE_TO_NUTRIENT,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_ER_OVERLOAD_RESPONSE,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION_IN_RESPONSE_TO_STRESS,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_RESPONSE_TO_INTERLEUKIN_4,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_RESPONSE_TO_MANGANESE_ION,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_RIBOSOMAL_LARGE_SUBUNIT_EXPORT_FROM_NUCLEUS,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_UNSATURATED_FATTY_ACID_METABOLIC_PROCESS,0.6707166349256839,0.764426238705822,1.0075290896646134,4,6,
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.6890001259679224,0.7851153823576855,0.9672279260780289,32,50,
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION,0.6989738538249675,0.7961786300105541,0.9617323128616763,7,11,
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,0.6989738538249675,0.7961786300105541,0.9617323128616763,7,11,
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,0.70558506140089,0.8035569973749102,0.95450124284016,12,19,
GOBP_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.7294110273338851,0.8165259328583355,0.9499559988266354,22,35,
GOBP_DNA_GEOMETRIC_CHANGE,0.7315179320262619,0.8165259328583355,0.944558521560575,5,8,
GOBP_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,0.7315179320262619,0.8165259328583355,0.944558521560575,5,8,
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.7315179320262619,0.8165259328583355,0.944558521560575,5,8,
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,0.7315179320262619,0.8165259328583355,0.944558521560575,5,8,
GOBP_REGULATION_OF_CELLULAR_RESPIRATION,0.7315179320262619,0.8165259328583355,0.944558521560575,5,8,
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,0.7315179320262619,0.8165259328583355,0.944558521560575,5,8,
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I,0.7315179320262619,0.8165259328583355,0.944558521560575,5,8,
GOBP_TRNA_METABOLIC_PROCESS,0.7315179320262619,0.8165259328583355,0.944558521560575,5,8,
GOBP_VIRAL_TRANSCRIPTION,0.7315179320262619,0.8165259328583355,0.944558521560575,5,8,
GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_ANDROGEN_METABOLIC_PROCESS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_AXIAL_MESODERM_DEVELOPMENT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_BROWN_FAT_CELL_DIFFERENTIATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_CELLULAR_RESPONSE_TO_DSRNA,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_CELLULAR_RESPONSE_TO_INDOLE_3_METHANOL,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_CEREBELLAR_CORTEX_DEVELOPMENT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_DENDRITIC_TRANSPORT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_DEVELOPMENTAL_PIGMENTATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_DNA_REPLICATION_INITIATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_EATING_BEHAVIOR,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_EMBRYONIC_BRAIN_DEVELOPMENT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_ENDOPLASMIC_RETICULUM_MEMBRANE_ORGANIZATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_EXIT_FROM_MITOSIS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_FOREBRAIN_GENERATION_OF_NEURONS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_GERMINAL_CENTER_FORMATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_HEART_TRABECULA_MORPHOGENESIS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_HINDLIMB_MORPHOGENESIS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_HYPOTHALAMUS_DEVELOPMENT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_INFLAMMASOME_COMPLEX_ASSEMBLY,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_INNER_CELL_MASS_CELL_PROLIFERATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_L_ALPHA_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_L_AMINO_ACID_TRANSPORT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_LIVER_REGENERATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_MAMMALIAN_OOGENESIS_STAGE,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_MEMBRANE_HYPERPOLARIZATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NCRNA_EXPORT_FROM_NUCLEUS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_LYSINE_ACETYLATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_STEM_CELL_DIFFERENTIATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NEGATIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NERVOUS_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NUCLEOLAR_LARGE_RRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_I,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_NUCLEOSOME_POSITIONING,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_OPTIC_NERVE_DEVELOPMENT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_PEPTIDYL_METHIONINE_MODIFICATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_PIGMENT_CELL_DIFFERENTIATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_HISTONE_DEACETYLATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CYTOKINE_PRODUCTION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_MIRNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_PROSTAGLANDIN_BIOSYNTHETIC_PROCESS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SUMOYLATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_POSITIVE_REGULATION_OF_VIRAL_LIFE_CYCLE,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_PROTEIN_HOMOTETRAMERIZATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_AMINO_ACID_TRANSMEMBRANE_TRANSPORT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_GERMINAL_CENTER_FORMATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_L_GLUTAMATE_IMPORT_ACROSS_PLASMA_MEMBRANE,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_MITOTIC_SPINDLE_ASSEMBLY,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_STEROID_HORMONE_SECRETION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_VASCULAR_WOUND_HEALING,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_RESPONSE_TO_ACTINOMYCIN_D,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_RESPONSE_TO_ALDOSTERONE,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_RESPONSE_TO_IMMOBILIZATION_STRESS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_RESPONSE_TO_INDOLE_3_METHANOL,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_RESPONSE_TO_INTERFERON_BETA,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_RESPONSE_TO_THYROID_HORMONE,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_RESPONSE_TO_ZINC_ION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_RNA_SECONDARY_STRUCTURE_UNWINDING,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_RRNA_TRANSPORT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_SISTER_CHROMATID_COHESION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_SPLEEN_DEVELOPMENT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_T_HELPER_17_CELL_DIFFERENTIATION,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_XENOBIOTIC_METABOLIC_PROCESS,0.7342214226600402,0.8165259328583355,1.0075290896646134,2,3,
GOBP_MYELOID_CELL_HOMEOSTASIS,0.745769590997275,0.829215236004368,0.935562726117141,13,21,
GOBP_BLASTOCYST_DEVELOPMENT,0.7470158107804701,0.830293779702752,0.9300268519981046,8,13,
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS,0.7470158107804701,0.830293779702752,0.9300268519981046,8,13,
GOBP_REGULATION_OF_VIRAL_PROCESS,0.7639295149740509,0.8489360894683907,0.9235683321925622,11,18,
GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,0.7772359544756356,0.8627663512384641,0.906776180698152,6,10,
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.7772359544756356,0.8627663512384641,0.906776180698152,6,10,
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,0.7772359544756356,0.8627663512384641,0.906776180698152,6,10,
GOBP_REGULATION_OF_MRNA_PROCESSING,0.7772359544756356,0.8627663512384641,0.906776180698152,6,10,
GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS,0.7772359544756356,0.8627663512384641,0.906776180698152,6,10,
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,0.7772359544756356,0.8627663512384641,0.906776180698152,6,10,
GOBP_B_CELL_HOMEOSTASIS,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_EMBRYONIC_HEMOPOIESIS,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_FEAR_RESPONSE,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_MEGAKARYOCYTE_DIFFERENTIATION,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_NEGATIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_NEGATIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_PIGMENT_BIOSYNTHETIC_PROCESS,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_PIGMENT_METABOLIC_PROCESS,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_PROSTANOID_METABOLIC_PROCESS,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_REGULATION_OF_FEEDING_BEHAVIOR,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
GOBP_REGULATION_OF_NUCLEASE_ACTIVITY,0.7830192029430221,0.8650333421707918,0.906776180698152,3,5,
