pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,1,1,0,0,1,
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,1,1,0,0,1,
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,1,1,0,0,2,
GOBP_PYRIMIDINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS,1,1,0,0,1,
GOBP_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS,1,1,0,0,2,
GOBP_PYROPTOSIS,1,1,0,0,1,
GOBP_PYRUVATE_TRANSPORT,1,1,0,0,1,
GOBP_QUINONE_METABOLIC_PROCESS,1,1,0,0,1,
GOBP_RAB_PROTEIN_SIGNAL_TRANSDUCTION,1,1,0,0,1,
GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION,1,1,0,0,6,
GOBP_RADIAL_GLIAL_CELL_DIFFERENTIATION,1,1,0,0,2,
GOBP_RAP_PROTEIN_SIGNAL_TRANSDUCTION,1,1,0,0,2,
GOBP_RECEPTOR_CATABOLIC_PROCESS,1,1,0,0,4,
GOBP_RECEPTOR_CLUSTERING,1,1,0,0,13,
GOBP_RECEPTOR_DIFFUSION_TRAPPING,1,1,0,0,1,
GOBP_RECEPTOR_INTERNALIZATION,1,1,0,0,29,
GOBP_RECEPTOR_LOCALIZATION_TO_NON_MOTILE_CILIUM,1,1,0,0,1,
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE,1,1,0,0,12,
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT,1,1,0,0,3,
GOBP_RECEPTOR_MEDIATED_VIRION_ATTACHMENT_TO_HOST_CELL,1,1,0,0,2,
GOBP_RECEPTOR_METABOLIC_PROCESS,1,1,0,0,33,
GOBP_RECEPTOR_RECYCLING,1,1,0,0,5,
GOBP_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT,1,1,0,0,19,
GOBP_RECOGNITION_OF_APOPTOTIC_CELL,1,1,0,0,1,
GOBP_REELIN_MEDIATED_SIGNALING_PATHWAY,1,1,0,0,3,
GOBP_REGIONALIZATION,1,1,0,0,19,
GOBP_REGULATED_EXOCYTOSIS,1,1,0,0,41,
GOBP_REGULATION_OF_ACTIN_CYTOSKELETON_REORGANIZATION,1,1,0,0,7,
GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT,1,1,0,0,3,
GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY,1,1,0,0,22,
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH,1,1,0,0,33,
GOBP_REGULATION_OF_ACTIN_FILAMENT_ORGANIZATION,1,1,0,0,52,
GOBP_REGULATION_OF_ACTIN_NUCLEATION,1,1,0,0,4,
GOBP_REGULATION_OF_ACTION_POTENTIAL,1,1,0,0,8,
GOBP_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY,1,1,0,0,4,
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE,1,1,0,0,3,
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,1,1,0,0,2,
GOBP_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,1,1,0,0,1,
GOBP_REGULATION_OF_ADHERENS_JUNCTION_ORGANIZATION,1,1,0,0,2,
GOBP_REGULATION_OF_AEROBIC_RESPIRATION,1,1,0,0,7,
GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS,1,1,0,0,6,
GOBP_REGULATION_OF_ALDOSTERONE_METABOLIC_PROCESS,1,1,0,0,1,
GOBP_REGULATION_OF_ALKALINE_PHOSPHATASE_ACTIVITY,1,1,0,0,2,
GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY,1,1,0,0,1,
GOBP_REGULATION_OF_AMYLOID_BETA_CLEARANCE,1,1,0,0,3,
GOBP_REGULATION_OF_AMYLOID_FIBRIL_FORMATION,1,1,0,0,4,
GOBP_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,1,1,0,0,10,
GOBP_REGULATION_OF_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS,1,1,0,0,1,
GOBP_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY,1,1,0,0,7,
GOBP_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD,1,1,0,0,1,
GOBP_REGULATION_OF_ANIMAL_ORGAN_FORMATION,1,1,0,0,4,
GOBP_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,1,1,0,0,12,
GOBP_REGULATION_OF_ANION_CHANNEL_ACTIVITY,1,1,0,0,2,
GOBP_REGULATION_OF_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE,1,1,0,0,1,
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II,1,1,0,0,1,
GOBP_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE,1,1,0,0,1,
GOBP_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE,1,1,0,0,1,
GOBP_REGULATION_OF_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT,1,1,0,0,1,
GOBP_REGULATION_OF_APPETITE,1,1,0,0,1,
GOBP_REGULATION_OF_ARACHIDONIC_ACID_SECRETION,1,1,0,0,1,
GOBP_REGULATION_OF_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION,1,1,0,0,3,
GOBP_REGULATION_OF_ARTERY_MORPHOGENESIS,1,1,0,0,1,
GOBP_REGULATION_OF_ASPARTIC_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS,1,1,0,0,3,
GOBP_REGULATION_OF_ASPARTIC_TYPE_PEPTIDASE_ACTIVITY,1,1,0,0,4,
GOBP_REGULATION_OF_ASTROCYTE_ACTIVATION,1,1,0,0,1,
GOBP_REGULATION_OF_ASTROCYTE_DIFFERENTIATION,1,1,0,0,3,
GOBP_REGULATION_OF_ATP_BIOSYNTHETIC_PROCESS,1,1,0,0,4,
GOBP_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1,1,0,0,1,
GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_DEPOLARIZATION,1,1,0,0,1,
GOBP_REGULATION_OF_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,1,1,0,0,1,
GOBP_REGULATION_OF_AUTOPHAGOSOME_MATURATION,1,1,0,0,1,
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION,1,1,0,0,7,
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION_IN_RESPONSE_TO_MITOCHONDRIAL_DEPOLARIZATION,1,1,0,0,2,
GOBP_REGULATION_OF_AXON_GUIDANCE,1,1,0,0,1,
GOBP_REGULATION_OF_AXONOGENESIS,1,1,0,0,20,
GOBP_REGULATION_OF_B_CELL_MEDIATED_IMMUNITY,1,1,0,0,7,
GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY,1,1,0,0,6,
GOBP_REGULATION_OF_BILE_ACID_SECRETION,1,1,0,0,1,
GOBP_REGULATION_OF_BLOOD_BRAIN_BARRIER_PERMEABILITY,1,1,0,0,2,
GOBP_REGULATION_OF_BLOOD_VESSEL_REMODELING,1,1,0,0,1,
GOBP_REGULATION_OF_BLOOD_VOLUME_BY_RENIN_ANGIOTENSIN,1,1,0,0,3,
GOBP_REGULATION_OF_BONE_DEVELOPMENT,1,1,0,0,1,
GOBP_REGULATION_OF_BONE_REMODELING,1,1,0,0,9,
GOBP_REGULATION_OF_BONE_RESORPTION,1,1,0,0,7,
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS,1,1,0,0,2,
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS,1,1,0,0,1,
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS,1,1,0,0,2,
GOBP_REGULATION_OF_BRANCHING_MORPHOGENESIS_OF_A_NERVE,1,1,0,0,2,
GOBP_REGULATION_OF_CALCIDIOL_1_MONOOXYGENASE_ACTIVITY,1,1,0,0,1,
GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING,1,1,0,0,5,
GOBP_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS,1,1,0,0,1,
GOBP_REGULATION_OF_CALCIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE,1,1,0,0,1,
GOBP_REGULATION_OF_CALCIUM_ION_IMPORT,1,1,0,0,4,
GOBP_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,1,1,0,0,5,
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING,1,1,0,0,10,
GOBP_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY,1,1,0,0,3,
GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING,1,1,0,0,2,
GOBP_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS,1,1,0,0,15,
GOBP_REGULATION_OF_CARDIAC_CONDUCTION,1,1,0,0,1,
GOBP_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,1,1,0,0,3,
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,1,1,0,0,2,
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION,1,1,0,0,4,
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_POTENTIAL,1,1,0,0,1,
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,1,1,0,0,3,
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_PROLIFERATION,1,1,0,0,5,
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION,1,1,0,0,3,
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING,1,1,0,0,2,
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION,1,1,0,0,1,
GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION,1,1,0,0,5,
GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT,1,1,0,0,5,
GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS,1,1,0,0,5,
GOBP_REGULATION_OF_CATION_CHANNEL_ACTIVITY,1,1,0,0,14,
GOBP_REGULATION_OF_CD4_POSITIVE_CD25_POSITIVE_ALPHA_BETA_REGULATORY_T_CELL_DIFFERENTIATION,1,1,0,0,2,
GOBP_REGULATION_OF_CD40_SIGNALING_PATHWAY,1,1,0,0,2,
GOBP_REGULATION_OF_CDC42_PROTEIN_SIGNAL_TRANSDUCTION,1,1,0,0,3,
GOBP_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,1,1,0,0,5,
GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN,1,1,0,0,4,
GOBP_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN,1,1,0,0,1,
GOBP_REGULATION_OF_CELL_CHEMOTAXIS_TO_FIBROBLAST_GROWTH_FACTOR,1,1,0,0,1,
GOBP_REGULATION_OF_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING,1,1,0,0,1,
GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT,1,1,0,0,2,
GOBP_REGULATION_OF_CELL_FATE_COMMITMENT,1,1,0,0,2,
GOBP_REGULATION_OF_CELL_FATE_SPECIFICATION,1,1,0,0,2,
GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT,1,1,0,0,3,
GOBP_REGULATION_OF_CELL_KILLING,1,1,0,0,15,
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,1,1,0,0,19,
GOBP_REGULATION_OF_CELL_MATURATION,1,1,0,0,3,
GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,1,1,0,0,5,
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,1,1,0,0,32,
GOBP_REGULATION_OF_CELL_PROJECTION_SIZE,1,1,0,0,3,
GOBP_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,1,1,0,0,1,
GOBP_REGULATION_OF_CELL_SHAPE,1,1,0,0,23,
GOBP_REGULATION_OF_CELL_SIZE,1,1,0,0,27,
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,1,1,0,0,15,
GOBP_REGULATION_OF_CELLULAR_AMINE_METABOLIC_PROCESS,1,1,0,0,5,
GOBP_REGULATION_OF_CELLULAR_AMINO_ACID_METABOLIC_PROCESS,1,1,0,0,1,
GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS,1,1,0,0,3,
GOBP_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,1,1,0,0,15,
GOBP_REGULATION_OF_CELLULAR_COMPONENT_SIZE,1,1,0,0,60,
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION,1,1,0,0,6,
GOBP_REGULATION_OF_CELLULAR_PH,1,1,0,0,10,
GOBP_REGULATION_OF_CELLULAR_PH_REDUCTION,1,1,0,0,1,
GOBP_REGULATION_OF_CELLULAR_RESPIRATION,1,1,0,0,8,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT,1,1,0,0,5,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,1,1,0,0,2,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,1,1,0,0,5,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR_STIMULUS,1,1,0,0,1,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS,1,1,0,0,17,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS,1,1,0,0,1,
GOBP_REGULATION_OF_CENTRIOLE_REPLICATION,1,1,0,0,3,
GOBP_REGULATION_OF_CENTROMERE_COMPLEX_ASSEMBLY,1,1,0,0,1,
GOBP_REGULATION_OF_CENTROSOME_CYCLE,1,1,0,0,5,
GOBP_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION,1,1,0,0,2,
GOBP_REGULATION_OF_CGMP_MEDIATED_SIGNALING,1,1,0,0,3,
GOBP_REGULATION_OF_CHLORIDE_TRANSPORT,1,1,0,0,2,
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS,1,1,0,0,3,
GOBP_REGULATION_OF_CHOLESTEROL_EFFLUX,1,1,0,0,6,
GOBP_REGULATION_OF_CHOLESTEROL_ESTERIFICATION,1,1,0,0,7,
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS,1,1,0,0,4,
GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,1,1,0,0,2,
GOBP_REGULATION_OF_CHROMATIN_ASSEMBLY,1,1,0,0,3,
GOBP_REGULATION_OF_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY,1,1,0,0,4,
GOBP_REGULATION_OF_CHROMOSOME_SEPARATION,1,1,0,0,6,
GOBP_REGULATION_OF_CHRONIC_INFLAMMATORY_RESPONSE,1,1,0,0,2,
GOBP_REGULATION_OF_CILIUM_ASSEMBLY,1,1,0,0,9,
GOBP_REGULATION_OF_CILIUM_DEPENDENT_CELL_MOTILITY,1,1,0,0,1,
GOBP_REGULATION_OF_CILIUM_MOVEMENT,1,1,0,0,1,
GOBP_REGULATION_OF_CIRCADIAN_RHYTHM,1,1,0,0,8,
GOBP_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS,1,1,0,0,9,
GOBP_REGULATION_OF_COAGULATION,1,1,0,0,8,
GOBP_REGULATION_OF_COLLAGEN_FIBRIL_ORGANIZATION,1,1,0,0,2,
GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS,1,1,0,0,7,
GOBP_REGULATION_OF_COLLATERAL_SPROUTING,1,1,0,0,2,
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION,1,1,0,0,5,
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY,1,1,0,0,2,
GOBP_REGULATION_OF_COMPLEMENT_DEPENDENT_CYTOTOXICITY,1,1,0,0,2,
GOBP_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT,1,1,0,0,1,
GOBP_REGULATION_OF_CORE_PROMOTER_BINDING,1,1,0,0,1,
GOBP_REGULATION_OF_CYCLASE_ACTIVITY,1,1,0,0,2,
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,1,1,0,0,3,
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSPORT,1,1,0,0,8,
GOBP_REGULATION_OF_DEACETYLASE_ACTIVITY,1,1,0,0,2,
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM,1,1,0,0,3,
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_FUNGUS,1,1,0,0,1,
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST,1,1,0,0,2,
GOBP_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,1,1,0,0,2,
GOBP_REGULATION_OF_DENDRITE_EXTENSION,1,1,0,0,2,
GOBP_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS,1,1,0,0,3,
GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION,1,1,0,0,2,
GOBP_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE,1,1,0,0,3,
GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS,1,1,0,0,8,
GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH,1,1,0,0,44,
GOBP_REGULATION_OF_DNA_CATABOLIC_PROCESS,1,1,0,0,1,
GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION,1,1,0,0,2,
GOBP_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION_INITIATION,1,1,0,0,1,
GOBP_REGULATION_OF_DNA_LIGATION,1,1,0,0,1,
GOBP_REGULATION_OF_DNA_METHYLATION,1,1,0,0,5,
GOBP_REGULATION_OF_DNA_STRAND_ELONGATION,1,1,0,0,2,
GOBP_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY,1,1,0,0,3,
GOBP_REGULATION_OF_DOPAMINERGIC_NEURON_DIFFERENTIATION,1,1,0,0,2,
GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT,1,1,0,0,7,
GOBP_REGULATION_OF_ELECTRON_TRANSFER_ACTIVITY,1,1,0,0,1,
GOBP_REGULATION_OF_ENAMEL_MINERALIZATION,1,1,0,0,2,
GOBP_REGULATION_OF_ENDOCRINE_PROCESS,1,1,0,0,4,
GOBP_REGULATION_OF_ENDOCYTIC_RECYCLING,1,1,0,0,3,
GOBP_REGULATION_OF_ENDOCYTOSIS,1,1,0,0,53,
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS,1,1,0,0,4,
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT,1,1,0,0,5,
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION,1,1,0,0,6,
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,1,1,0,0,31,
GOBP_REGULATION_OF_ENDOTHELIAL_TUBE_MORPHOGENESIS,1,1,0,0,2,
GOBP_REGULATION_OF_ENTRY_OF_BACTERIUM_INTO_HOST_CELL,1,1,0,0,2,
GOBP_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY,1,1,0,0,13,
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT,1,1,0,0,1,
GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,1,1,0,0,44,
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS,1,1,0,0,1,
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,1,1,0,0,11,
GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION,1,1,0,0,3,
GOBP_REGULATION_OF_ER_ASSOCIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,1,1,0,0,1,
GOBP_REGULATION_OF_ERAD_PATHWAY,1,1,0,0,1,
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY,1,1,0,0,6,
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,1,1,0,0,6,
GOBP_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS,1,1,0,0,1,
GOBP_REGULATION_OF_EXIT_FROM_MITOSIS,1,1,0,0,1,
GOBP_REGULATION_OF_EXOCYTOSIS,1,1,0,0,30,
GOBP_REGULATION_OF_EXOSOMAL_SECRETION,1,1,0,0,5,
GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH,1,1,0,0,16,
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY,1,1,0,0,2,
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION,1,1,0,0,2,
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY,1,1,0,0,2,
GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,1,1,0,0,6,
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND,1,1,0,0,6,
GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION,1,1,0,0,2,
GOBP_REGULATION_OF_FATTY_ACID_OXIDATION,1,1,0,0,3,
GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT,1,1,0,0,4,
GOBP_REGULATION_OF_FEAR_RESPONSE,1,1,0,0,2,
GOBP_REGULATION_OF_FEMALE_GONAD_DEVELOPMENT,1,1,0,0,1,
GOBP_REGULATION_OF_FEMALE_RECEPTIVITY,1,1,0,0,1,
GOBP_REGULATION_OF_FERTILIZATION,1,1,0,0,1,
GOBP_REGULATION_OF_FEVER_GENERATION,1,1,0,0,1,
GOBP_REGULATION_OF_FIBRINOLYSIS,1,1,0,0,3,
GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,1,1,0,0,4,
GOBP_REGULATION_OF_FIBROBLAST_MIGRATION,1,1,0,0,6,
GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY,1,1,0,0,10,
GOBP_REGULATION_OF_FLAGELLATED_SPERM_MOTILITY,1,1,0,0,1,
GOBP_REGULATION_OF_FOCAL_ADHESION_DISASSEMBLY,1,1,0,0,2,
GOBP_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,1,1,0,0,17,
GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION,1,1,0,0,3,
GOBP_REGULATION_OF_GAMMA_DELTA_T_CELL_DIFFERENTIATION,1,1,0,0,2,
GOBP_REGULATION_OF_GASTRIC_ACID_SECRETION,1,1,0,0,1,
GOBP_REGULATION_OF_GENETIC_IMPRINTING,1,1,0,0,1,
GOBP_REGULATION_OF_GLIAL_CELL_APOPTOTIC_PROCESS,1,1,0,0,3,
GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,1,1,0,0,9,
GOBP_REGULATION_OF_GLIAL_CELL_PROLIFERATION,1,1,0,0,3,
GOBP_REGULATION_OF_GLIOGENESIS,1,1,0,0,13,
GOBP_REGULATION_OF_GLOMERULAR_FILTRATION,1,1,0,0,1,
GOBP_REGULATION_OF_GLOMERULUS_DEVELOPMENT,1,1,0,0,1,
GOBP_REGULATION_OF_GLUCAGON_SECRETION,1,1,0,0,1,
GOBP_REGULATION_OF_GLUCAN_BIOSYNTHETIC_PROCESS,1,1,0,0,6,
GOBP_REGULATION_OF_GLUCOCORTICOID_RECEPTOR_SIGNALING_PATHWAY,1,1,0,0,1,
GOBP_REGULATION_OF_GLUCONEOGENESIS,1,1,0,0,4,
GOBP_REGULATION_OF_GLUCOSE_IMPORT,1,1,0,0,9,
GOBP_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS,1,1,0,0,10,
GOBP_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,1,1,0,0,9,
GOBP_REGULATION_OF_GLUCOSYLCERAMIDASE_ACTIVITY,1,1,0,0,1,
GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_CLUSTERING,1,1,0,0,1,
GOBP_REGULATION_OF_GLUTAMATE_SECRETION,1,1,0,0,1,
GOBP_REGULATION_OF_GLYCOGEN_CATABOLIC_PROCESS,1,1,0,0,1,
GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,1,1,0,0,6,
GOBP_REGULATION_OF_GLYCOGEN_STARCH_SYNTHASE_ACTIVITY,1,1,0,0,1,
GOBP_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS,1,1,0,0,4,
GOBP_REGULATION_OF_GOLGI_ORGANIZATION,1,1,0,0,5,
GOBP_REGULATION_OF_GONAD_DEVELOPMENT,1,1,0,0,1,
GOBP_REGULATION_OF_GONADOTROPIN_SECRETION,1,1,0,0,1,
GOBP_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION,1,1,0,0,3,
GOBP_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY,1,1,0,0,1,
GOBP_REGULATION_OF_HAIR_CYCLE,1,1,0,0,4,
GOBP_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT,1,1,0,0,4,
GOBP_REGULATION_OF_HEART_CONTRACTION,1,1,0,0,14,
GOBP_REGULATION_OF_HEART_GROWTH,1,1,0,0,8,
GOBP_REGULATION_OF_HEART_INDUCTION,1,1,0,0,1,
GOBP_REGULATION_OF_HEART_MORPHOGENESIS,1,1,0,0,1,
GOBP_REGULATION_OF_HEART_RATE,1,1,0,0,7,
